WWTP name,Latitude,Longitude,Capacity (p.e),N kg/per year,country,province,nuts2_id,country_code,P kg/per year
S. EGIDIO VILLA MARCHETTI,42.810947,13.750997,8000,35040.0,Italy,Abruzzo,ITF1,Italy,11203.2
S. OMERO CAPOLUOGO,42.797615,13.803596,6000,26280.0,Italy,Abruzzo,ITF1,Italy,8402.4
TERAMO S. ATTO,42.702052,13.824457,23000,100740.0,Italy,Abruzzo,ITF1,Italy,32209.2
TERAMO VILLA PAVONE,42.675709,13.746554,50000,219000.0,Italy,Abruzzo,ITF1,Italy,70020
Tortoreto Salino,42.78241727,13.93227614,62000,271560.0,Italy,Abruzzo,ITF1,Italy,86824.8
ABRUZZINI,42.30723682,14.40907552,2500,10950.0,Italy,Abruzzo,ITF1,Italy,3501
ANELLO,42.21056838,14.21334928,1500,6570.0,Italy,Abruzzo,ITF1,Italy,2100.6
CAMPOTRINO,42.2203429,14.21509971,2000,8760.0,Italy,Abruzzo,ITF1,Italy,2800.8
CASOLI,42.12130773,14.32653504,12200,53436.0,Italy,Abruzzo,ITF1,Italy,17084.9
CASTIGLIONE MESSER MARINO,41.86444587,14.44872288,3000,13140.0,Italy,Abruzzo,ITF1,Italy,4201.2
CERMEGNA,42.03623982,14.41814123,1300,5694.0,Italy,Abruzzo,ITF1,Italy,1820.52
COTEALTO,42.11061997,14.57408934,4000,17520.0,Italy,Abruzzo,ITF1,Italy,5601.6
CROCETTA,42.0792316,14.68042758,7000,30660.0,Italy,Abruzzo,ITF1,Italy,9802.8
FONTE TITTA,42.04168716,14.41769417,1300,5694.0,Italy,Abruzzo,ITF1,Italy,1820.52
FORO,42.39630793,14.32385058,2000,8760.0,Italy,Abruzzo,ITF1,Italy,2800.8
GIARRICCIA,42.10158692,14.66632742,3000,13140.0,Italy,Abruzzo,ITF1,Italy,4201.2
GUARDAMONTI,41.99227719,14.14107745,2900,12702.0,Italy,Abruzzo,ITF1,Italy,4061.16
IANICO,42.08370317,14.45734004,3000,13140.0,Italy,Abruzzo,ITF1,Italy,4201.2
MOLINELLA,42.20274122,14.55908706,6900,30222.0,Italy,Abruzzo,ITF1,Italy,9662.76
ORSOGNA CAPOLUOGO,42.23716829,14.28816556,2500,10950.0,Italy,Abruzzo,ITF1,Italy,3501
ORSOGNA ZONA INDUSTRIALE,42.33295583,14.38682556,2800,12264.0,Italy,Abruzzo,ITF1,Italy,3921.12
OSENTO,42.06288129,14.45579028,2000,8760.0,Italy,Abruzzo,ITF1,Italy,2800.8
PIANA DEL MOLINO,42.19974949,14.5059569,1800,7884.0,Italy,Abruzzo,ITF1,Italy,2520.72
PIANE D'ARCHI,42.10782737,14.36628251,2000,8760.0,Italy,Abruzzo,ITF1,Italy,2800.8
RENAZZE,42.2996926,14.44061975,9500,41610.0,Italy,Abruzzo,ITF1,Italy,13303.8
SAN SALVO,42.05890036,14.74463426,156000,683280.0,Italy,Abruzzo,ITF1,Italy,218462
SAN_LEONARDO_1,42.19730188,14.23273248,5500,24090.0,Italy,Abruzzo,ITF1,Italy,7702.2
SANGRO,42.23323805,14.53604188,16000,70080.0,Italy,Abruzzo,ITF1,Italy,22406.4
SANTA CROCE,42.22109942,14.21470333,15000,65700.0,Italy,Abruzzo,ITF1,Italy,21006
SANTA CROCE,42.09692471,14.21443541,3000,13140.0,Italy,Abruzzo,ITF1,Italy,4201.2
SANTA LIBERATA - LANCIANO,42.24476826,14.37951215,30000,131400.0,Italy,Abruzzo,ITF1,Italy,42012
SELVA,42.11742446,14.36615721,3000,13140.0,Italy,Abruzzo,ITF1,Italy,4201.2
TAMARETE,42.33295583,14.38682556,7700,33726.0,Italy,Abruzzo,ITF1,Italy,3921.12
TOLLO - ARIELLI,42.35917781,14.33915909,2800,12264.0,Italy,Abruzzo,ITF1,Italy,3921.12
TOLLO - VENNA,42.35311182,14.30726097,2000,8760.0,Italy,Abruzzo,ITF1,Italy,2800.8
VAL SINELLO,42.07771482,14.60134256,25000,109500.0,Italy,Abruzzo,ITF1,Italy,35010
VALLO,42.19596849,14.21249925,6000,26280.0,Italy,Abruzzo,ITF1,Italy,8402.4
VALLONCELLO-SELVUCCIA,42.07471071,14.43568535,2000,8760.0,Italy,Abruzzo,ITF1,Italy,2800.8
VILLA MARTELLI - LANCIANO,42.24350994,14.42545069,9500,41610.0,Italy,Abruzzo,ITF1,Italy,13303.8
ZAMENCA,42.123963,14.303241,8000,35040.0,Italy,Abruzzo,ITF1,Italy,11203.2
Impianto consortile Saletti - Cons. Ind. Sangro,42.15805786,14.44753789,140000,613200.0,Italy,Abruzzo,ITF1,Italy,196056
CAPOLUOGO_LOCALITA_PRAZIANO,42.240771,13.99044,1800,7884.0,Italy,Abruzzo,ITF1,Italy,2520.72
Civitella Roveto Capoluogo,41.90225,13.43338,4892,21426.96,Italy,Abruzzo,ITF1,Italy,6850.76
BARREA-VILLETTA BARREA,41.762171,13.987257,3616,15838.08,Italy,Abruzzo,ITF1,Italy,5063.85
BUSSI SUL TIRINO_ALVENISIO,42.2079,13.8283,4000,17520.0,Italy,Abruzzo,ITF1,Italy,5601.6
LOC_MULINO_VECCHIO_ALFEDENA,41.74005,14.03723,6000,26280.0,Italy,Molise,ITF2,Italy,8402.4
ROCCA_DI_CAMBIO,42.238189,13.498392,3000,13140.0,Italy,Abruzzo,ITF1,Italy,4201.2
Accettura_Cda_Lago,40.49978355,16.15554321,3000,13140.0,Italy,Basilicata,ITF5,Italy,4201.2
Acerenza_Cda_Giachella,40.78472916,15.93176758,500,2190.0,Italy,Basilicata,ITF5,Italy,700.2
Aliano_Di_Pantano,40.29047227,16.31885214,2000,8760.0,Italy,Basilicata,ITF5,Italy,2800.8
Atella_Levata,40.8684004,15.6536223,2300,10074.0,Italy,Basilicata,ITF5,Italy,3220.92
Avigliano_Cda_Cefalo,40.72421793,15.71618681,5000,21900.0,Italy,Basilicata,ITF5,Italy,7002
Avigliano_Serra_Ventaruli,40.72115907,15.74682088,376,1646.88,Italy,Basilicata,ITF5,Italy,526.55
Baragiano_Depuratore_Consortile_A1,40.697363,15.543839,50000,219000.0,Italy,Basilicata,ITF5,Italy,70020
Barile_Zona_Pip,40.93670282,15.67679376,500,2190.0,Italy,Basilicata,ITF5,Italy,700.2
Bella_Re_Pupillo,40.72858019,15.61081765,2000,8760.0,Italy,Basilicata,ITF5,Italy,2800.8
Bella_Cda_Airola,40.70098089,15.53582685,300,1314.0,Italy,Basilicata,ITF5,Italy,420.12
Bella_Cda_Paschiero_Campo_Sportivo1,40.75594998,15.54191884,4000,17520.0,Italy,Basilicata,ITF5,Italy,5601.6
Bella_San_Cataldo_Bagni,40.75390242,15.65848204,600,2628.0,Italy,Basilicata,ITF5,Italy,840.24
Bella_San_Cataldo_Zippariello,40.73974115,15.6663014,1300,5694.0,Italy,Basilicata,ITF5,Italy,1820.52
Bella_Stazione_Bella_Muro_Fiumara,40.70097142,15.53786273,300,1314.0,Italy,Basilicata,ITF5,Italy,420.12
Bernalda_Cda_Ricilieto,40.39708875,16.69016283,20000,87600.0,Italy,Basilicata,ITF5,Italy,28008
Bernalda_Metaponto_Lido,40.35447812,16.81268048,15000,65700.0,Italy,Basilicata,ITF5,Italy,21006
Brienza_Cda_Prato,40.48233476,15.62754001,3000,13140.0,Italy,Basilicata,ITF5,Italy,4201.2
Calvello_Isca_Castaldo,40.47203853,15.88604912,4000,17520.0,Italy,Basilicata,ITF5,Italy,5601.6
Castelluccio_Inf_Carricchio,39.99106048,15.97692957,10000,43800.0,Italy,Basilicata,ITF5,Italy,14004
Castronuovo_Sant_Andrea,40.20959004,16.17761443,150,657.0,Italy,Basilicata,ITF5,Italy,210.06
Corleto_P_Cda_Costa,40.38145162,16.04686891,3500,15330.0,Italy,Basilicata,ITF5,Italy,4901.4
Ferrandina_Cda_Casalini,40.49124293,16.45468263,10000,43800.0,Italy,Basilicata,ITF5,Italy,14004
Filiano_Interluzzi,40.83512292,15.70274285,2400,10512.0,Italy,Basilicata,ITF5,Italy,3360.96
Forenza_Cda_Olecina,40.85778469,15.86255147,3800,16644.0,Italy,Basilicata,ITF5,Italy,5321.52
Forenza_Monte_Madonna_Dell_Armenia,40.86223606,15.84780105,800,3504.0,Italy,Basilicata,ITF5,Italy,1120.32
Genzano_Di_Lucania_Cda_Gaudemanno,40.85693972,16.03533559,5000,21900.0,Italy,Basilicata,ITF5,Italy,7002
Genzano_Di_Lucania_Visciola_Zona_Pip,40.8439744,16.01021133,500,2190.0,Italy,Basilicata,ITF5,Italy,700.2
Grassano_Centro,40.6230414,16.28820126,6000,26280.0,Italy,Basilicata,ITF5,Italy,8402.4
Grottole_Pietra_Nepita,40.59252674,16.37668322,5000,21900.0,Italy,Basilicata,ITF5,Italy,7002
Irsina_Cda_Pescara,40.73527038,16.24196274,4500,19710.0,Italy,Basilicata,ITF5,Italy,6301.8
Lagonegro_Fosso_S_Francesco,40.12092057,15.76391829,7000,30660.0,Italy,Basilicata,ITF5,Italy,9802.8
Latronico_Cda_Calda,40.07900917,15.97398665,2500,10950.0,Italy,Basilicata,ITF5,Italy,3501
Latronico_Cda_Mulini,40.06584842,16.04508205,5500,24090.0,Italy,Basilicata,ITF5,Italy,7702.2
Latronico_Paese,40.08135721,16.00704829,7500,32850.0,Italy,Basilicata,ITF5,Italy,10503
Laurenzana_Cda_Cretaccio,40.47196386,15.96187607,3500,15330.0,Italy,Basilicata,ITF5,Italy,4901.4
Lauria_Cda_S_Rosa,40.07301028,15.82404873,1000,4380.0,Italy,Basilicata,ITF5,Italy,1400.4
Lauria_Carroso_Capoluogo,40.04164895,15.82644916,11000,48180.0,Italy,Basilicata,ITF5,Italy,15404.4
Lauria_Cogliandrino,40.09266903,15.92545192,1000,4380.0,Italy,Basilicata,ITF5,Italy,1400.4
Lauria_Pecorone,40.07069808,15.85590662,1000,4380.0,Italy,Basilicata,ITF5,Italy,1400.4
Lauria_Seluci,40.07337949,15.9554475,1000,4380.0,Italy,Basilicata,ITF5,Italy,1400.4
Lavello_Cda_Speranza,41.06153275,15.81531795,7000,30660.0,Italy,Basilicata,ITF5,Italy,9802.8
Maratea_Massa_Pantano,39.97304698,15.7486034,1000,4380.0,Italy,Basilicata,ITF5,Italy,1400.4
Maratea_Ogliastro,40.00345677,15.68869403,30700,134466.0,Italy,Basilicata,ITF5,Italy,42992.3
Marsico_Nuovo_Cda_Pergola_S_Vito,40.43041811,15.69488135,500,2190.0,Italy,Basilicata,ITF5,Italy,700.2
Marsico_Nuovo_Cda_S_Maria,40.43227643,15.66536734,3000,13140.0,Italy,Basilicata,ITF5,Italy,4201.2
Maschito_Boigo,40.91172809,15.8291371,3500,15330.0,Italy,Basilicata,ITF5,Italy,4901.4
Matera_Borgo_Venusio,40.71948251,16.57460414,900,3942.0,Italy,Basilicata,ITF5,Italy,1260.36
Matera_Lamione,40.62767484,16.62565056,14000,61320.0,Italy,Basilicata,ITF5,Italy,19605.6
Matera_La_Martella,40.6542645,16.53706469,5000,21900.0,Italy,Basilicata,ITF5,Italy,7002
Matera_Pantano_Nuovo,40.68257231,16.6030101,28000,122640.0,Italy,Basilicata,ITF5,Italy,39211.2
Matera_Picciano_A,40.70657287,16.48496305,200,876.0,Italy,Basilicata,ITF5,Italy,280.08
Matera_Sarra,40.67087436,16.56133305,20000,87600.0,Italy,Basilicata,ITF5,Italy,28008
Matera_La_Martella_Localita_Cipolla,40.6824,16.53,3000,13140.0,Italy,Basilicata,ITF5,Italy,4201.2
Melfi_Cda_Valchiera,40.98958434,15.66069046,23900,104682.0,Italy,Basilicata,ITF5,Italy,33469.6
Miglionico_Cda_Colaprece,40.56289935,16.50371763,3000,13140.0,Italy,Basilicata,ITF5,Italy,4201.2
Montalbano_Ionico_Fosso_Valle,40.29495334,16.5782697,10000,43800.0,Italy,Basilicata,ITF5,Italy,14004
Montemurro_Cda_Valle_Gelata,40.29129153,15.97441586,2200,9636.0,Italy,Basilicata,ITF5,Italy,3080.88
Montescaglioso_Cda_Bernalda,40.53685744,16.64821289,4000,17520.0,Italy,Basilicata,ITF5,Italy,5601.6
Montescaglioso_Cda_Fontana_Di_Farsa,40.55527828,16.68018707,3500,15330.0,Italy,Basilicata,ITF5,Italy,4901.4
Montescaglioso_Via_Matera,40.55480544,16.65553856,4000,17520.0,Italy,Basilicata,ITF5,Italy,5601.6
Muro_Lucano_Cda_Braida_Muritana,40.75483292,15.4979236,400,1752.0,Italy,Basilicata,ITF5,Italy,560.16
Muro_Lucano_Cda_Giardini_Nuovo,40.74484075,15.48988939,3000,13140.0,Italy,Basilicata,ITF5,Italy,4201.2
Muro_Lucano_Cda_Giardini_Vecchio,40.74520008,15.49012892,3000,13140.0,Italy,Basilicata,ITF5,Italy,4201.2
Muro_Lucano_Cda_Pascone,40.74859554,15.49242818,1250,5475.0,Italy,Basilicata,ITF5,Italy,1750.5
Muro_Lucano_Ponte_Giacoia,40.72249486,15.50966542,350,1533.0,Italy,Basilicata,ITF5,Italy,490.14
Noepoli_Consortile_Pantano_Di_Noepoli,40.10636847,16.36956531,7000,30660.0,Italy,Basilicata,ITF5,Italy,9802.8
Nova_Siri_Marina,40.13357936,16.64920183,12500,54750.0,Italy,Basilicata,ITF5,Italy,17505
Nova_Siri_Scalo,40.14938524,16.54439395,2000,8760.0,Italy,Basilicata,ITF5,Italy,2800.8
Oppido_Cda_Medica,40.76438991,16.00250064,600,2628.0,Italy,Basilicata,ITF5,Italy,840.24
Oppido_Cda_Pozzella,40.7642899,15.97740503,4000,17520.0,Italy,Basilicata,ITF5,Italy,5601.6
Palazzo_S_G_Cda_Piani,40.93531937,15.9975969,3000,13140.0,Italy,Basilicata,ITF5,Italy,4201.2
Paterno_Cda_Frascineto,40.3547785,15.76473758,7500,32850.0,Italy,Basilicata,ITF5,Italy,10503
Pescopagano_Cda_Guana,40.84032032,15.39914941,2540,11125.2,Italy,Basilicata,ITF5,Italy,3557.02
Picerno_Cda_Polveriera,40.63354974,15.64202025,4500,19710.0,Italy,Basilicata,ITF5,Italy,6301.8
Pietragalla_San_Nicola_Zona_Pip,40.74453772,15.80295337,1500,6570.0,Italy,Basilicata,ITF5,Italy,2100.6
Pignola_Cda_Campo_Di_Giorgio,40.60261337,15.79027217,4000,17520.0,Italy,Basilicata,ITF5,Italy,5601.6
Pignola_Rifreddo,40.572697,15.822576,1000,4380.0,Italy,Basilicata,ITF5,Italy,1400.4
Pisticci_Centro_Agricolo,40.35688226,16.70436077,300,1314.0,Italy,Basilicata,ITF5,Italy,420.12
Pisticci_Marconia,40.29716119,16.75336774,7000,30660.0,Italy,Basilicata,ITF5,Italy,9802.8
Pisticci_San_Basilio,40.38598686,16.55026895,15000,65700.0,Italy,Basilicata,ITF5,Italy,21006
Pisticci_Tinchi,40.36062637,16.65561797,1000,4380.0,Italy,Basilicata,ITF5,Italy,1400.4
Policoro_S_Giusto_Nuovo,40.22355881,16.69665376,20000,87600.0,Italy,Basilicata,ITF5,Italy,28008
Pomarico_Cda_Gisso,40.51290417,16.5559625,2500,10950.0,Italy,Basilicata,ITF5,Italy,3501
Pomarico_Cda_S_Pietro,40.51821866,16.5405393,1000,4380.0,Italy,Basilicata,ITF5,Italy,1400.4
Potenza_Tiera_Di_Vaglio,40.65441,15.87701,160000,700800.0,Italy,Basilicata,ITF5,Italy,224064
Rapolla_Cda_Cantore,40.97892671,15.68250279,3500,15330.0,Italy,Basilicata,ITF5,Italy,4901.4
Rapone_Cda_Ofanto,40.89358736,15.49231454,3754,16442.52,Italy,Basilicata,ITF5,Italy,5257.1
Rionero_Cda_Fosso_Fontanelle,40.91267724,15.67071826,14000,61320.0,Italy,Basilicata,ITF5,Italy,19605.6
Rionero_Montichio_Bagni,40.95717222,15.55859266,1000,4380.0,Italy,Basilicata,ITF5,Italy,1400.4
Rionero_Montichio_Laghi,40.93234376,15.59669057,1200,5256.0,Italy,Basilicata,ITF5,Italy,1680.48
Rionero_S_Vito_Sgarroni,40.9242272,15.56266204,500,2190.0,Italy,Basilicata,ITF5,Italy,700.2
Rivello_Vignale,40.07793567,15.77484934,600,2628.0,Italy,Basilicata,ITF5,Italy,840.24
Rivello_Cda_Mascalcia,40.06907397,15.77698872,120,525.6,Italy,Basilicata,ITF5,Italy,168.048
Rivello_Carpineta,40.06901146,15.68402984,500,2190.0,Italy,Basilicata,ITF5,Italy,700.2
Rivello_Pasquali,40.07420884,15.75803655,2000,8760.0,Italy,Basilicata,ITF5,Italy,2800.8
Rivello_Rotale,40.08035248,15.71276144,200,876.0,Italy,Basilicata,ITF5,Italy,280.08
Roccanova_C_Da_Prato,40.21373175,16.2093092,2000,8760.0,Italy,Basilicata,ITF5,Italy,2800.8
Rotondella_Trisaia,40.168329,16.51868272,5000,21900.0,Italy,Basilicata,ITF5,Italy,7002
Ruoti_Cda_Pascone,40.72605403,15.66683983,3000,13140.0,Italy,Basilicata,ITF5,Italy,4201.2
Ruoti_Cda_Strettole,40.71315549,15.68043263,800,3504.0,Italy,Basilicata,ITF5,Italy,1120.32
S_Arcangelo_Acquaviva,40.26430572,16.26849269,10000,43800.0,Italy,Basilicata,ITF5,Italy,14004
Salandra_Cda_Montagnola,40.556974,16.338725,200,876.0,Italy,Basilicata,ITF5,Italy,280.08
San_Fele_Pierno,40.79532528,15.5968845,400,1752.0,Italy,Basilicata,ITF5,Italy,560.16
San_Fele_Cda_Airola_Bradano,40.818624,15.535045,1500,6570.0,Italy,Basilicata,ITF5,Italy,2100.6
San_Fele_Vigna_Del_Bradano,40.8320475,15.54515908,2000,8760.0,Italy,Basilicata,ITF5,Italy,2800.8
San_Mauro_Forte_Cda_Sullano,40.48432841,16.23865811,3000,13140.0,Italy,Basilicata,ITF5,Italy,4201.2
San_Severino_Lucano_Cropani,40.04724074,16.14091339,2500,10950.0,Italy,Basilicata,ITF5,Italy,3501
Sarconi_Cda_S_Liguore,40.25786559,15.88730594,6000,26280.0,Italy,Basilicata,ITF5,Italy,8402.4
Satriano_Di_L_Cda_Lavanghe,40.54316743,15.63332703,3000,13140.0,Italy,Basilicata,ITF5,Italy,4201.2
Scanzano_Lido_Torre,40.25298012,16.71324973,14000,61320.0,Italy,Basilicata,ITF5,Italy,19605.6
Scanzano_Terzo_Cavone,40.2941479,16.72912479,500,2190.0,Italy,Basilicata,ITF5,Italy,700.2
Scanzano_Terzo_Marzocco,40.27578675,16.71955331,500,2190.0,Italy,Basilicata,ITF5,Italy,700.2
Senise_Consortile_Serrapotamo,40.1379443,16.29208114,46000,201480.0,Italy,Basilicata,ITF5,Italy,64418.4
Stigliano_Cda_Difesa,40.42330193,16.25546709,7630,33419.4,Italy,Basilicata,ITF5,Italy,10685.1
Tito_Madonna_Delle_Grazie,40.58620172,15.66397168,4700,20586.0,Italy,Basilicata,ITF5,Italy,6581.88
Tolve_Tre_Ponti,40.70153146,16.01356012,3600,15768.0,Italy,Basilicata,ITF5,Italy,5041.44
Tramutola_Cda_Matinella,40.34507983,15.80008086,22000,96360.0,Italy,Basilicata,ITF5,Italy,30808.8
Tramutola_Cda_Santo_Stefano,40.32599705,15.8170413,25620,112215.6,Italy,Basilicata,ITF5,Italy,35878.2
Tricarico_Cda_Cacarone,40.627777,16.14003478,6000,26280.0,Italy,Basilicata,ITF5,Italy,8402.4
Tricarico_Chiesa_Delle_Trinita,40.63490263,16.15026634,2000,8760.0,Italy,Basilicata,ITF5,Italy,2800.8
Tursi_Cda_La_Canala,40.23350656,16.51953854,7000,30660.0,Italy,Basilicata,ITF5,Italy,9802.8
Tursi_Pane_E_Vino,40.211111,16.613092,2000,8760.0,Italy,Basilicata,ITF5,Italy,2800.8
Valsinni_Cda_S_Leo,40.17662384,16.44353663,5000,21900.0,Italy,Basilicata,ITF5,Italy,7002
Venosa_Fiumara_Di_Venosa,40.98205706,15.84498302,23000,100740.0,Italy,Basilicata,ITF5,Italy,32209.2
Vietri_Di_Potenza_Cda_Molinello,40.59955336,15.50133178,4200,18396.0,Italy,Campania,ITF3,Italy,5881.68
Vietri_Di_Potenza_Mosinello,40.601677,15.4719763,100,438.0,Italy,Campania,ITF3,Italy,140.04
MONTELLA_IMPIANTO_DI_MONTELLA_LOC_TA_BAGNO_STRATOLA,40.8632,15.0413,15107,66168.66,Italy,Campania,ITF3,Italy,21155.8
CASALVELINO_IMPIANTO_STRADA_SANTA,40.177,15.1311,15000,65700.0,Italy,Campania,ITF3,Italy,21006
CAIVANO_DEPURATORE_DI_ACERRA,40.9715,14.3488,828000,3626640.0,Italy,Campania,ITF3,Italy,1.15953e+06
ORTA_DI_ATELLA_CE_IMPIANTO_NAPOLI_NORD,40.9954,14.2894,886000,3880680.0,Italy,Campania,ITF3,Italy,1.24075e+06
MARIGLIANO_NA_DEPURATORE_DI_NOLA,40.9646,14.4654,461225,2020165.5,Italy,Campania,ITF3,Italy,645899
CASTEL_MORRONE_IMPIANTO_LOCALITA_CIUMMIENTO,41.1248,14.3805,1644,7200.72,Italy,Campania,ITF3,Italy,2302.26
CAIAZZO_IMPIANTO_DEL_CAPOLUOGO_NORD,41.195,14.3633,2500,10950.0,Italy,Campania,ITF3,Italy,3501
CAIAZZO_IMPIANTO_FRAZIONE_S_S_GIOVANNI_E_PAOLO,41.1732,14.3909,1000,4380.0,Italy,Campania,ITF3,Italy,1400.4
ALVIGNANO_IMPIANTO_LOCALITA_MAZZAMAURO,41.2389,14.3454,3200,14016.0,Italy,Campania,ITF3,Italy,4481.28
GRAZZANISE_DEPURATORE_COMUNALE,41.1133,14.1066,1500,6570.0,Italy,Campania,ITF3,Italy,2100.6
MARZANO_APPIO_IMPIANTO_DEL_CAPOLUOGO_LOCALITA_CEPRANI,41.3207,14.0515,1824,7989.12,Italy,Campania,ITF3,Italy,2554.33
MARZANO_APPIO_IMPIANTO_FRAZIONE_AMEGLIO,41.3327,14.0495,400,1752.0,Italy,Campania,ITF3,Italy,560.16
PIEDIMONTE_MATESE_IMPIANTO_DI_VIA_CANNETO,41.35,14.35,15000,65700.0,Italy,Campania,ITF3,Italy,21006
CASTELVOLTURNO_NORD_IMPIANTO_DI_DEP_IN_DX_DEL_FIUME_VOLTURNO,41.0346,13.937,40000,175200.0,Italy,Campania,ITF3,Italy,56016
BENEVENTO_IMPIANTO_PONTE_DELLE_TAVOLE,41.1148,14.8096,6500,28470.0,Italy,Campania,ITF3,Italy,9102.6
BENEVENTO_IMPIANTO_CAPODIMONTE,41.1351,14.8004,1200,5256.0,Italy,Campania,ITF3,Italy,1680.48
BENEVENTO_IMPIANTO_PONTECORVO,41.1104,14.7506,1000,4380.0,Italy,Campania,ITF3,Italy,1400.4
VALLO_DELLA_LUCANIA_IMPIANTO_LOCALITA_ISCHITELLA,40.2194,15.2208,10000,43800.0,Italy,Campania,ITF3,Italy,14004
CALVI_IMPIANTO_SAN_GIORGIO_E_SAN_NAZZARO,41.0661,14.8521,1200,5256.0,Italy,Campania,ITF3,Italy,1680.48
APICE_DEPURATORE_SPINA,41.1166,14.9218,3500,15330.0,Italy,Campania,ITF3,Italy,4901.4
APOLLOSA_IMPIANTO_DEL_CENTRO_LOCALITA_DONATI,41.0894,14.712,1200,5256.0,Italy,Campania,ITF3,Italy,1680.48
APOLLOSA_IMPIANTO_FRAZIONE_SAN_GIOVANNI,41.0827,14.7082,1000,4380.0,Italy,Campania,ITF3,Italy,1400.4
BASELICE_IMPIANTO_LOC_TOPPO_RIPE_DI_TROIA,41.4104,14.9695,3595,15746.1,Italy,Campania,ITF3,Italy,5034.44
CEPPALONI_IMPIANTO_LOCALITA_MANNI_PENNI,41.0521,14.7573,2200,9636.0,Italy,Campania,ITF3,Italy,3080.88
CEPPALONI_IMPIANTO_FRAZIONE_BARBA_S_CROCE,41.0331,14.7642,1200,5256.0,Italy,Campania,ITF3,Italy,1680.48
CEPPALONI_IMPIANTO_LOCALITA_S_GIOVANNI,41.072,14.7122,8000,35040.0,Italy,Campania,ITF3,Italy,11203.2
CEPPALONI_IMPIANTO_ZONA_PIP,41.0609,14.7766,4000,17520.0,Italy,Campania,ITF3,Italy,5601.6
CERRETO_SANNITA_DEPURATORE_MACELLO_COMUNALE,41.286,14.5473,500,2190.0,Italy,Campania,ITF3,Italy,700.2
ceppaloni,41.2788,14.5529,2000,8760.0,Italy,Campania,ITF3,Italy,2800.8
FOGLIANISE_DEPURATORE_VIA_SALA,41.154,14.6675,1500,6570.0,Italy,Campania,ITF3,Italy,2100.6
MOIANO_DEPURATORE_COMUNALE_LOC_PONTENUOVO,41.0852,14.5487,3000,13140.0,Italy,Campania,ITF3,Italy,4201.2
MORCONE_DEPURATORE_PIANA,41.3474,14.678,2000,8760.0,Italy,Campania,ITF3,Italy,2800.8
PADULI_IMPIANTO_DI_PADULI,41.165,14.9023,250,1095.0,Italy,Campania,ITF3,Italy,350.1
PIETRELCINA_IMPIANTO_LOCALITA_QUADRIELLI,41.2024,14.4089,100,438.0,Italy,Campania,ITF3,Italy,140.04
PIETRELCINA_IMPIANTO_FRAZ_FRANCHI,41.1948,14.3989,4000,17520.0,Italy,Campania,ITF3,Italy,5601.6
S_GIORGIO_LA_MOLARA_IMPIANTO_DEL_CENTRO_LOCALITA_MORTI,41.2752,14.9207,500,2190.0,Italy,Campania,ITF3,Italy,700.2
S_GIORGIO_LA_MOLARA_IMPIANTO_LOCALITA_ISCHITELLE,41.2673,14.9279,3000,13140.0,Italy,Campania,ITF3,Italy,4201.2
SAN_LEUCIO_DEL_SANNIO_IMPIANTO_DEL_CENTRO,41.0769,14.7486,2000,8760.0,Italy,Campania,ITF3,Italy,2800.8
SAN_LEUCIO_DEL_SANNIO_IMPIANTO_FRAZIONE_CAVUOTI_AMICOLI,41.0673,14.7616,800,3504.0,Italy,Campania,ITF3,Italy,1120.32
SAN_LEUCIO_DEL_SANNIO_IMPIANTO_FRAZIONE_MACCABEI,41.0927,14.7873,600,2628.0,Italy,Campania,ITF3,Italy,840.24
SAN_MARCO_DEI_CAVOTI_IMPIANTO_CENTRO_FONTE_CAVALLI,41.3111,14.8806,2648,11598.24,Italy,Campania,ITF3,Italy,3708.26
SAN_SALVATORE_TELESINO_IMPIANTO_DI_VIA_BAGNI,41.2351,14.5017,4000,17520.0,Italy,Campania,ITF3,Italy,5601.6
SANT_ANGELO_A_CUPOLO_IMPIANTO_LOCALITA_MEDINA,41.0888,14.3583,1600,7008.0,Italy,Campania,ITF3,Italy,2240.64
SANT_ANGELO_A_CUPOLO_IMPIANTO_LOCALITA_BAGNARA,41.0513,14.7904,545,2387.1,Italy,Campania,ITF3,Italy,763.218
SANT_ANGELO_A_CUPOLO_IMPIANTO_LOCALITA_BORGOMERO,41.0903,14.7906,1372,6009.36,Italy,Campania,ITF3,Italy,1921.35
SAN_NICOLA_MANFREDI_DEPURATORE_LOC_MONTEROCCHETTA,41.0574,14.8199,600,2628.0,Italy,Campania,ITF3,Italy,840.24
SAN_NICOLA_MANFREDI_DEPURATORE_IANNASSI,41.0624,14.7936,800,3504.0,Italy,Campania,ITF3,Italy,1120.32
TELESE_TERME_DEPURATORE_TELESE_TERME,41.2146,14.5201,11200,49056.0,Italy,Campania,ITF3,Italy,15684.5
VITULANO_IMPIANTO_DEL_CENTRO,41.1703,14.648,2000,8760.0,Italy,Campania,ITF3,Italy,2800.8
MIGNANO_MONTE_LUNGO_DEPURATORE_LOC_SPINETO,41.4137,13.9781,500,2190.0,Italy,Campania,ITF3,Italy,700.2
MIGNANO_MONTE_LUNGO_DEPURATORE_LOC_MIGNANO,41.4077,13.9825,500,2190.0,Italy,Campania,ITF3,Italy,700.2
MIGNANO_MONTE_LUNGO_DEPURATORE_LOC_CAMPO_DI_FERRO,41.3897,13.9877,250,1095.0,Italy,Campania,ITF3,Italy,350.1
